source_group,source_name,source_url,source_year,record_no,date_text,location_text,category_text,body_text,confirmed_date,raw_html_file,parse_note
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,21,7月24日(日曜日) 午前7時50分頃,千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約500メートル進んだ付近,目撃,7月24日(日曜日) 午前7時50分頃、千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約500メートル進んだ付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,20,7月19日(火曜日) 午後6時06分頃,千歳市泉沢の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約200メートル進んだ付近の山林,目撃,7月19日(火曜日) 午後6時06分頃、千歳市泉沢の道道支笏湖公園線（16号線）の烏柵舞林道入口から支笏湖方面に約200メートル進んだ付近の山林でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,19,7月11日(月曜日) 午後3時05分頃,千歳市泉沢の真町泉沢大通の道央自動車道高架下から千歳方面へ約100メートル付近,目撃,7月11日(月曜日) 午後3時05分頃、千歳市泉沢の真町泉沢大通の道央自動車道高架下から千歳方面へ約100メートル付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,18,7月7日(木曜日) 午後7時25分頃,千歳市平和の道道泉沢新千歳空港線の新千歳空港インターチェンジから東へ2キロメートル付近,目撃,7月7日(木曜日) 午後7時25分頃、千歳市平和の道道泉沢新千歳空港線の新千歳空港インターチェンジから東へ2キロメートル付近を北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by location before directional crossing with を phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,17,7月4日(月曜日) 午後6時25分頃,千歳市西森の道道支笏湖公園線の王子製紙第一発電所付近のカーブから南へ300メートル付近,目撃,7月4日(月曜日) 午後6時25分頃、千歳市西森の道道支笏湖公園線の王子製紙第一発電所付近のカーブから南へ300メートル付近で東から西へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,16,7月2日(土曜日) 午後6時00分頃,千歳市藤の沢の東烏柵舞バス停付近,目撃,7月2日(土曜日) 午後6時00分頃、千歳市藤の沢の東烏柵舞バス停付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,15,6月30日(木曜日) 午後3時12分頃,千歳市泉沢の真町泉沢大通の向陽橋付近,目撃,6月30日(木曜日) 午後3時12分頃、千歳市泉沢の真町泉沢大通の向陽橋付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,14,6月26日(日曜日) 午後0時30分頃,千歳市泉沢の真町泉沢大通の市民スキー場から千歳方面へ約300メートル付近,目撃,6月26日(日曜日) 午後0時30分頃、千歳市泉沢の真町泉沢大通の市民スキー場から千歳方面へ約300メートル付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,13,6月20日(月曜日) 午前8時30分頃,千歳市泉沢の真町泉沢大通の道央自動車道高架下付近,目撃,6月20日(月曜日) 午前8時30分頃、千歳市泉沢の真町泉沢大通の道央自動車道高架下付近で南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,12,6月18日(土曜日) 午後7時19分頃,千歳市泉沢の真町泉沢大通の道央自動車道高架下から千歳方面へ約300メートル付近,目撃,6月18日(土曜日) 午後7時19分頃、千歳市泉沢の真町泉沢大通の道央自動車道高架下から千歳方面へ約300メートル付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,11,6月8日(水曜日) 午前7時00分頃,千歳市幌美内の国道453号線と道道支笏湖線（78号線）とのT字路付近で国道,目撃,6月8日(水曜日) 午前7時00分頃、千歳市幌美内の国道453号線と道道支笏湖線（78号線）とのT字路付近で国道を南から北へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by location before directional crossing with を phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,10,6月6日(月曜日) 午前9時50分頃,千歳市泉沢の道道支笏湖公園線（16号線）の孵化場入口バス停から支笏湖方面に300メートル進んだ付近の山林,目撃,6月6日(月曜日) 午前9時50分頃、千歳市泉沢の道道支笏湖公園線（16号線）の孵化場入口バス停から支笏湖方面に300メートル進んだ付近の山林でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,9,6月5日(日曜日) 午後4時00分頃,千歳市協和の千歳市協和共同墓地付近の畑,足跡,6月5日(日曜日) 午後4時00分頃、千歳市協和の千歳市協和共同墓地付近の畑でクマの足跡の発見情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,8,6月4日(土曜日) 午前4時34分頃,千歳市蘭越の道道支笏湖公園線の烏柵舞橋付近,目撃,6月4日(土曜日) 午前4時34分頃、千歳市蘭越の道道支笏湖公園線の烏柵舞橋付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,7,6月3日(金曜日) 午後9時50分頃,真町泉沢大通の道央自動車道高架下付近,目撃,6月3日(金曜日) 午後9時50分頃、真町泉沢大通の道央自動車道高架下付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,6,5月19日(木曜日) 午前8時17分頃,千歳市若草4丁目の若草ヒツジ公園,目撃,5月19日(木曜日) 午前8時17分頃、千歳市若草4丁目の若草ヒツジ公園でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,5,5月17日(火曜日) 午前5時16分頃,千歳市白樺6丁目、若草2丁目付近,目撃,5月17日(火曜日) 午前5時16分頃から午前6時46分頃にかけて、千歳市白樺6丁目、若草2丁目付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,4,5月4日(水曜日) 午後2時00分頃,千歳市水明郷の水明郷パーキング東側付近,目撃,5月4日(水曜日) 午後2時00分頃、千歳市水明郷の水明郷パーキング東側付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,3,5月3日(火曜日) 午後8時05分頃,千歳市桜木4丁目のバス停付近で33号大通,目撃,5月3日(火曜日) 午後8時05分頃、千歳市桜木4丁目のバス停付近で33号大通を北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by location before directional crossing with を phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,2,4月18日(月曜日) 午前0時45分頃,千歳市大和2丁目のサイクリングロード上,目撃,4月18日(月曜日) 午前0時45分頃、千歳市大和2丁目のサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2022年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003659.html,2022,1,3月12日(土曜日) 午後2時05分頃,千歳市泉沢の真町泉沢大通の市民スキー場付近,目撃,3月12日(土曜日) 午後2時05分頃、千歳市泉沢の真町泉沢大通の市民スキー場付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2022_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,56,12月6日(月曜日) 午後5時00分頃,千歳市青葉公園内の青葉球場付近,目撃,12月6日(月曜日) 午後5時00分頃、千歳市青葉公園内の青葉球場付近で2頭のクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,55,11月7日(日曜日) 午後11時15分頃,千歳市桜木3丁目の勇舞すこやか公園内,目撃,11月7日(日曜日) 午後11時15分頃、千歳市桜木3丁目の勇舞すこやか公園内でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,54,10月20日(水曜日) 午後5時40分頃,千歳市泉沢の道道泉沢新千歳空港線と真町泉沢大通のT字路付近,目撃,10月20日(水曜日) 午後5時40分頃、千歳市泉沢の道道泉沢新千歳空港線と真町泉沢大通のT字路付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,53,10月19日(火曜日) 午後5時23分頃,千歳市泉沢の真町泉沢大通の千歳インターチェンジ手前の交差点を向陽台方面へ800メートル進んだ付近,目撃,10月19日(火曜日) 午後5時23分頃、千歳市泉沢の真町泉沢大通の千歳インターチェンジ手前の交差点を向陽台方面へ800メートル進んだ付近でヒグマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,52,10月14日(木曜日) 午前7時45分頃,千歳市水明郷の国道453号線の分岐点バス停から支笏湖方面に約800メートル西へ進んだ付近（苫小牧市丸山）,目撃,10月14日(木曜日) 午前7時45分頃、千歳市水明郷の国道453号線の分岐点バス停から支笏湖方面に約800メートル西へ進んだ付近（苫小牧市丸山）でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,51,10月13日(水曜日) 午後3時50分頃,千歳市水明郷の国道453号線の滝の上バス停付近,目撃,10月13日(水曜日) 午後3時50分頃、千歳市水明郷の国道453号線の滝の上バス停付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,50,10月8日(金曜日) 午前2時15分頃,千歳市泉沢の道道泉沢新千歳空港線のハヤブサ公園から西へ500メートル進んだ付近,目撃,10月8日(金曜日) 午前2時15分頃、千歳市泉沢の道道泉沢新千歳空港線のハヤブサ公園から西へ500メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,49,10月6日(水曜日) 午後7時50分頃,千歳市幌美内の国道453号線の支笏湖駐車場付近,目撃,10月6日(水曜日) 午後7時50分頃、千歳市幌美内の国道453号線の支笏湖駐車場付近で親子とみられるクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,48,10月4日(月曜日) 午後3時30分頃,千歳市泉沢の真町泉沢大通の千歳インターチェンジ手前の交差点を向陽台方面へ300メートル進んだ付近,目撃,10月4日(月曜日) 午後3時30分頃、千歳市泉沢の真町泉沢大通の千歳インターチェンジ手前の交差点を向陽台方面へ300メートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,47,10月3日(日曜日) 午後1時40分頃,千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだ付近,目撃,10月3日(日曜日) 午後1時40分頃、千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,46,9月28日(火曜日) 午後2時30分頃,千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近,目撃,9月28日(火曜日) 午後2時30分頃、千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,45,9月26日(日曜日) 午後7時35分頃,千歳市泉沢の道央自動車道近くのママチ川に架かる橋付近,目撃,9月26日(日曜日) 午後7時35分頃、千歳市泉沢の道央自動車道近くのママチ川に架かる橋付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,44,9月15日(水曜日) 午前7時52分頃,千歳市水明郷の道道支笏湖公園線（16号線）の東烏柵舞バス停付近,目撃,9月15日(水曜日) 午前7時52分頃、千歳市水明郷の道道支笏湖公園線（16号線）の東烏柵舞バス停付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,43,9月14日(火曜日) 午後3時30分頃,千歳市藤の沢の道道支笏湖公園線（16号線）から烏柵舞林道を約4キロメートル進んだ付近,目撃,9月14日(火曜日) 午後3時30分頃、千歳市藤の沢の道道支笏湖公園線（16号線）から烏柵舞林道を約4キロメートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,42,9月6日(月曜日) 午後9時10分頃,千歳市美笛の国道276号線の千歳橋から千歳方面へ約100メートルの付近,目撃,9月6日(月曜日) 午後9時10分頃、千歳市美笛の国道276号線の千歳橋から千歳方面へ約100メートルの付近で北から南へ横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by directional movement before bear sighting phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,41,9月2日(木曜日) 午後2時40分頃,千歳市新川の道道幌内三川停車場線の黒沢橋から西へ約1.8キロメートル進んだ森林,足跡,9月2日(木曜日) 午後2時40分頃、千歳市新川の道道幌内三川停車場線の黒沢橋から西へ約1.8キロメートル進んだ森林でクマの足跡の発見情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,40,9月3日(金曜日) 午前7時30分頃,千歳市駒里の道道早来千歳線のホカンカニ橋から南東へ約1キロメートル進んだ付近の畑,足跡,"9月3日(金曜日) 午前7時30分頃、千歳市駒里の道道早来千歳線のホカンカニ橋から南東へ約1キロメートル進んだ付近の畑でクマの足跡の発見情報がありました。十分ご注意ください。
9月3日 ヒグマの足跡発見場所",2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,39,8月29日(日曜日) 午前10時00分頃,千歳市協和の道道舞鶴追分線の第一近唐橋付近の畑,目撃,8月29日(日曜日) 午前10時00分頃、千歳市協和の道道舞鶴追分線の第一近唐橋付近の畑でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,38,8月27日(金曜日) 午後1時57分頃,千歳市西森の道道支笏湖公園線（16号線）の丸山縦断林道入口,目撃,8月27日(金曜日) 午後1時57分頃、千歳市西森の道道支笏湖公園線（16号線）の丸山縦断林道入口でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,37,8月27日(金曜日) 午後1時05分頃,千歳市西森の道道支笏湖公園線（16号線）の王子製紙第三発電所入口付近の道路脇,目撃,8月27日(金曜日) 午後1時05分頃、千歳市西森の道道支笏湖公園線（16号線）の王子製紙第三発電所入口付近の道路脇にいるクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by bear staying phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,36,8月26日(木曜日) 午後3時15分頃,千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約300メートル進んだサイクリングロード上,目撃,8月26日(木曜日) 午後3時15分頃、千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約300メートル進んだサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,35,8月21日(土曜日) 午後4時00分頃,千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約200メートル進んだサイクリングロード上,目撃,8月21日(土曜日) 午後4時00分頃、千歳市水明郷の道道支笏湖公園線（16号線）の王子製紙第三発電所入口から東へ約200メートル進んだサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,34,8月21日(土曜日) 午前11時45分頃,千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口付近,目撃,8月21日(土曜日) 午前11時45分頃、千歳市水明郷の道道支笏湖公園線（16号線）の烏柵舞林道入口付近で水明郷から泉沢方向に道路を横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by road crossing before bear sighting phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,33,8月20日(金曜日) 午後2時05分頃,千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近,目撃,8月20日(金曜日) 午後2時05分頃、千歳市水明郷の道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約1.3キロメートル進んだサイクリングロード付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,32,8月17日(火曜日) 午前10時52分頃,千歳市泉沢の真町泉沢大通から市道泉沢藤の沢線を約5キロメートル進んだ付近,目撃,8月17日(火曜日) 午前10時52分頃、千歳市泉沢の真町泉沢大通から市道泉沢藤の沢線を約5キロメートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,31,8月14日(土曜日) 午後12時30分頃,千歳市駒里の千歳市営牧場付近,目撃,8月14日(土曜日) 午後12時30分頃、千歳市駒里の千歳市営牧場付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,30,8月13日(金曜日) 午後4時00分頃,千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近,目撃,8月13日(金曜日) 午後4時00分頃、千歳市水明郷の道道支笏湖公園線（16号線）の孵化場入口バス停付近で泉沢から水明郷方向に道路を横断するクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by road crossing before bear sighting phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,29,8月13日(金曜日) 午前8時30分頃,千歳市協和の協和神社から道道舞鶴追分線を北西へ約1.5キロメートル進んだ付近の畑,足跡,8月13日(金曜日) 午前8時30分頃、千歳市協和の協和神社から道道舞鶴追分線を北西へ約1.5キロメートル進んだ付近の畑でクマの足跡の発見情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,28,8月8日(日曜日) 午前11時35分頃,千歳市泉沢の真町泉沢大通の市民スキー場付近,目撃,8月8日(日曜日) 午前11時35分頃、千歳市泉沢の真町泉沢大通の市民スキー場付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,27,8月6日(金曜日) 午後2時50分頃,道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだサイクリングロード上,目撃,8月6日(金曜日) 午後2時50分頃、道道支笏湖公園線の王子製紙第一発電所付近のカーブから東へ約2.5キロメートル進んだサイクリングロード上でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
千歳市,千歳市 2021年 ヒグマ目撃情報,https://www.city.chitose.lg.jp/c50/1002703/1002708/1003545.html,2021,26,8月5日(木曜日) 午前6時00分頃,千歳市泉沢の真町泉沢大通から市道泉沢藤の沢線を約2キロメートル進んだ付近,目撃,8月5日(木曜日) 午前6時00分頃、千歳市泉沢の真町泉沢大通から市道泉沢藤の沢線を約2キロメートル進んだ付近でクマの目撃情報がありました。十分ご注意ください。,2026-06-09,chitose-city_2021_2026-06-09.html,parsed from heading/body pattern; location extracted by direct location before bear phrase
